infraction_description,set_fine_amount,location2
PARK PROHIBITED TIME NO PERMIT,30,141 VINE AVE
PARK PROHIBITED TIME NO PERMIT,30,264 TORRENS AVE
PARK PROHIBITED TIME NO PERMIT,30,103 GRANBY ST
PARK PROHIBITED TIME NO PERMIT,30,71 EDINBOROUGH CRT
PARK PROHIBITED TIME NO PERMIT,30,99 GRANBY ST
PARK PROHIBITED TIME NO PERMIT,30,VINE AVE
PARK PROHIBITED TIME NO PERMIT,30,71 EDINBOROUGH CRT
PARK PROHIBITED TIME NO PERMIT,30,75 EDINBOROUGH CRT
PARK PROHIBITED TIME NO PERMIT,30,305 ST HELEN'S AVE
PARK PROHIBITED TIME NO PERMIT,30,79 EDINBOROUGH CRT
PARK PROHIBITED TIME NO PERMIT,30,201 CARLAW AVE
PARK PROHIBITED TIME NO PERMIT,30,150 EDINBOROUGH CRT
PARK PROHIBITED TIME NO PERMIT,30,537 QUEBEC AVE
PARK PROHIBITED TIME NO PERMIT,30,SPRINGHURST AVE
PARK PROHIBITED TIME NO PERMIT,30,523 QUEBEC AVE
PARK PROHIBITED TIME NO PERMIT,30,36 SPRINGHURST AVE
PARK PROHIBITED TIME NO PERMIT,30,433 QUEBEC AVE
PARK PROHIBITED TIME NO PERMIT,30,67 SPRINGHURST AVE
PARK PROHIBITED TIME NO PERMIT,30,TORRENS AVE
PARK PROHIBITED TIME NO PERMIT,30,399 QUEBEC AVE
PARK PROHIBITED TIME NO PERMIT,30,SHIRLEY ST
PARK PROHIBITED TIME NO PERMIT,30,49 SHIRLEY ST
PARK PROHIBITED TIME NO PERMIT,30,AZIEL ST
PARK PROHIBITED TIME NO PERMIT,30,AZIEL ST
PARK PROHIBITED TIME NO PERMIT,30,215 LANSDOWNE AVE
PARK PROHIBITED TIME NO PERMIT,30,DOVERCOURT RD
PARK PROHIBITED TIME NO PERMIT,30,AZIEL ST
PARK PROHIBITED TIME NO PERMIT,30,219 LANSDOWNE AVE
PARK PROHIBITED TIME NO PERMIT,30,DOVERCOURT RD
PARK PROHIBITED TIME NO PERMIT,30,MEDLAND ST
PARK PROHIBITED TIME NO PERMIT,30,MEDLAND ST
PARK PROHIBITED TIME NO PERMIT,30,DOVERCOURT RD
PARK PROHIBITED TIME NO PERMIT,30,MEDLAND ST
PARK PROHIBITED TIME NO PERMIT,30,252 TORRENS AVE
PARK PROHIBITED TIME NO PERMIT,30,MEDLAND ST
PARK PROHIBITED TIME NO PERMIT,30,74 FOURTH ST
PARK PROHIBITED TIME NO PERMIT,30,20 HASLETT AVE
PARK PROHIBITED TIME NO PERMIT,30,73 FOURTH ST
PARK PROHIBITED TIME NO PERMIT,30,DOVERCOURT RD
PARK PROHIBITED TIME NO PERMIT,30,DOVERCOURT RD
PARK PROHIBITED TIME NO PERMIT,30,63 PARKWAY AVE
PARK PROHIBITED TIME NO PERMIT,30,1 HASLETT AVE
PARK PROHIBITED TIME NO PERMIT,30,DOVERCOURT RD
PARK PROHIBITED TIME NO PERMIT,30,15 PEMBROKE ST
PARK PROHIBITED TIME NO PERMIT,30,63 FOURTH ST
PARK PROHIBITED TIME NO PERMIT,30,29 PARKWAY AVE
PARK PROHIBITED TIME NO PERMIT,30,48 FOURTH ST
PARK PROHIBITED TIME NO PERMIT,30,148 ELMER AVE
PARK PROHIBITED TIME NO PERMIT,30,MAVETY ST
PARK PROHIBITED TIME NO PERMIT,30,130 SHUTER ST
PARK PROHIBITED TIME NO PERMIT,30,MAVETY ST
PARK PROHIBITED TIME NO PERMIT,30,21 RHYL AVE
PARK PROHIBITED TIME NO PERMIT,30,185 LIVINGSTONE AVE
PARK PROHIBITED TIME NO PERMIT,30,SHANK ST
PARK PROHIBITED TIME NO PERMIT,30,MAVETY ST
PARK PROHIBITED TIME NO PERMIT,30,345 KENILWORTH AVE
PARK PROHIBITED TIME NO PERMIT,30,307 KENILWORTH AVE
PARK PROHIBITED TIME NO PERMIT,30,95 LIVINGSTONE AVE
PARK PROHIBITED TIME NO PERMIT,30,104 WESTMINSTER AVE
PARK PROHIBITED TIME NO PERMIT,30,MAVETY ST
PARK PROHIBITED TIME NO PERMIT,30,102 WESTMINSTER AVE
PARK PROHIBITED TIME NO PERMIT,30,HOGARTH AVE
PARK PROHIBITED TIME NO PERMIT,30,265 KENILWORTH AVE
PARK PROHIBITED TIME NO PERMIT,30,45 NINTH ST
PARK PROHIBITED TIME NO PERMIT,30,94 WESTMINSTER AVE
PARK PROHIBITED TIME NO PERMIT,30,HUMBERSIDE AVE
PARK PROHIBITED TIME NO PERMIT,30,45 NINTH ST
PARK PROHIBITED TIME NO PERMIT,30,336 KENILWORTH AVE
PARK PROHIBITED TIME NO PERMIT,30,45 NINTH ST
PARK PROHIBITED TIME NO PERMIT,30,23 WESTMINSTER AVE
PARK PROHIBITED TIME NO PERMIT,30,25 NINTH ST
PARK PROHIBITED TIME NO PERMIT,30,227 WAVERLEY RD
PARK PROHIBITED TIME NO PERMIT,30,HUMBERSIDE AVE
PARK PROHIBITED TIME NO PERMIT,30,190 WAVERLEY RD
PARK PROHIBITED TIME NO PERMIT,30,116 FERMANAGH AVE
PARK PROHIBITED TIME NO PERMIT,30,WOLFREY AVE
PARK PROHIBITED TIME NO PERMIT,30,137 WAVERLEY RD
PARK PROHIBITED TIME NO PERMIT,30,137 WAVERLEY RD
PARK PROHIBITED TIME NO PERMIT,30,9 GRAFTON AVE
PARK PROHIBITED TIME NO PERMIT,30,126 KENILWORTH AVE
PARK PROHIBITED TIME NO PERMIT,30,15 GRAFTON AVE
PARK PROHIBITED TIME NO PERMIT,30,TEIGNMOUTH AVE
PARK PROHIBITED TIME NO PERMIT,30,TEIGNMOUTH AVE
PARK PROHIBITED TIME NO PERMIT,30,MORLAND RD
PARK PROHIBITED TIME NO PERMIT,30,43 CALLENDER ST
PARK PROHIBITED TIME NO PERMIT,30,PRISCILLA AVE
PARK PROHIBITED TIME NO PERMIT,30,345 BERKELEY ST
PARK PROHIBITED TIME NO PERMIT,30,HANLEY ST
PARK PROHIBITED TIME NO PERMIT,30,298 BERKELEY ST
PARK PROHIBITED TIME NO PERMIT,30,HANLEY ST
PARK PROHIBITED TIME NO PERMIT,30,539 DUFFERIN ST
PARK PROHIBITED TIME NO PERMIT,30,111 RUNNYMEDE RD
PARK PROHIBITED TIME NO PERMIT,30,69 SHANLY ST
PARK PROHIBITED TIME NO PERMIT,30,95 RUNNYMEDE RD
PARK PROHIBITED TIME NO PERMIT,30,268 BERKELEY ST
PARK PROHIBITED TIME NO PERMIT,30,BOWMORE RD
PARK PROHIBITED TIME NO PERMIT,30,577 DUFFERIN ST
PARK PROHIBITED TIME NO PERMIT,30,581 DUFFERIN ST
PARK PROHIBITED TIME NO PERMIT,30,581 DUFFERIN ST
PARK PROHIBITED TIME NO PERMIT,30,231 EMERSON AVE
PARK PROHIBITED TIME NO PERMIT,30,231 EMERSON AVE
PARK PROHIBITED TIME NO PERMIT,30,223 EMERSON AVE
PARK PROHIBITED TIME NO PERMIT,30,EMERSON AVE
PARK PROHIBITED TIME NO PERMIT,30,146 MILLICENT ST
PARK PROHIBITED TIME NO PERMIT,30,136 MILLICENT ST
PARK PROHIBITED TIME NO PERMIT,30,4033 OLD DUNDAS ST
PARK PROHIBITED TIME NO PERMIT,30,4045 OLD DUNDAS ST
PARK PROHIBITED TIME NO PERMIT,30,91 MILLICENT ST
PARK PROHIBITED TIME NO PERMIT,30,77 MILLICENT ST
PARK PROHIBITED TIME NO PERMIT,30,3 MILLICENT ST
PARK PROHIBITED TIME NO PERMIT,30,34 PASADENA GDNS
PARK PROHIBITED TIME NO PERMIT,30,34 WALLACE AVE
PARK PROHIBITED TIME NO PERMIT,30,732 BROCK AVE
PARK PROHIBITED TIME NO PERMIT,30,703 BROCK AVE
PARK PROHIBITED TIME NO PERMIT,30,425 MARGUERETTA ST
PARK PROHIBITED TIME NO PERMIT,30,52 GLENDALE AVE
PARK PROHIBITED TIME NO PERMIT,30,PARKDALE RD
PARK PROHIBITED TIME NO PERMIT,30,543 ST CLARENS AVE
PARK PROHIBITED TIME NO PERMIT,30,HEATH ST W
PARK PROHIBITED TIME NO PERMIT,30,PATON RD
PARK PROHIBITED TIME NO PERMIT,30,77 DENISON AVE
PARK PROHIBITED TIME NO PERMIT,30,65 EMERSON AVE
PARK PROHIBITED TIME NO PERMIT,30,65 EMERSON AVE
PARK PROHIBITED TIME NO PERMIT,30,65 EMERSON AVE
PARK PROHIBITED TIME NO PERMIT,30,244 GARDEN AVE
PARK PROHIBITED TIME NO PERMIT,30,493 ST CLARENS AVE
PARK PROHIBITED TIME NO PERMIT,30,35 ELLSWORTH AVE
PARK PROHIBITED TIME NO PERMIT,30,11 EDWIN AVE
PARK PROHIBITED TIME NO PERMIT,30,713 HILLSDALE AVE E
PARK PROHIBITED TIME NO PERMIT,30,67 NORTHCOTE AVE
PARK PROHIBITED TIME NO PERMIT,30,83 EDWIN AVE
PARK PROHIBITED TIME NO PERMIT,30,888 PALMERSTON AVE
PARK PROHIBITED TIME NO PERMIT,30,67 NORTHCOTE AVE
PARK PROHIBITED TIME NO PERMIT,30,34 ROSELAWN AVE
PARK PROHIBITED TIME NO PERMIT,30,89 PELHAM AVE
PARK PROHIBITED TIME NO PERMIT,30,1 NINA ST
PARK PROHIBITED TIME NO PERMIT,30,126 GRENADIER RD
PARK PROHIBITED TIME NO PERMIT,30,45 YARMOUTH GDNS
PARK PROHIBITED TIME NO PERMIT,30,159 ROXBOROUGH ST W
PARK PROHIBITED TIME NO PERMIT,30,45 YARMOUTH GDNS
PARK PROHIBITED TIME NO PERMIT,30,128 ROXBOROUGH ST W
PARK PROHIBITED TIME NO PERMIT,30,889 ADELAIDE ST W
PARK PROHIBITED TIME NO PERMIT,30,48 PALMERSTON GDNS
PARK PROHIBITED TIME NO PERMIT,30,99 MAJOR ST
PARK PROHIBITED TIME NO PERMIT,30,42 MULOCK AVE
PARK PROHIBITED TIME NO PERMIT,30,48 MULOCK AVE
PARK PROHIBITED TIME NO PERMIT,30,79 HAMILTON ST
PARK PROHIBITED TIME NO PERMIT,30,782 ADELAIDE ST W
PARK PROHIBITED TIME NO PERMIT,30,1 ROSSMORE RD
PARK PROHIBITED TIME NO PERMIT,30,37 HAMILTON ST
PARK PROHIBITED TIME NO PERMIT,30,44 MITCHELL AVE
PARK PROHIBITED TIME NO PERMIT,30,19 OLIVE AVE
PARK PROHIBITED TIME NO PERMIT,30,15 DOUGLAS AVE
PARK PROHIBITED TIME NO PERMIT,30,76 MARION ST
PARK PROHIBITED TIME NO PERMIT,30,206 COTTINGHAM ST
PARK PROHIBITED TIME NO PERMIT,30,206 COTTINGHAM ST
PARK PROHIBITED TIME NO PERMIT,30,145 MARION ST
PARK PROHIBITED TIME NO PERMIT,30,45 HOOK AVE
PARK PROHIBITED TIME NO PERMIT,30,493 CLINTON ST
PARK PROHIBITED TIME NO PERMIT,30,203 BEDFORD PARK AVE
PARK PROHIBITED TIME NO PERMIT,30,24 MC MASTER AVE
PARK PROHIBITED TIME NO PERMIT,30,35 KENNEDY PARK RD
PARK PROHIBITED TIME NO PERMIT,30,261 MELITA AVE
PARK PROHIBITED TIME NO PERMIT,30,261 MELITA AVE
PARK PROHIBITED TIME NO PERMIT,30,228 MELITA AVE
PARK PROHIBITED TIME NO PERMIT,30,HURON ST
PARK PROHIBITED TIME NO PERMIT,30,426 EUCLID AVE
PARK PROHIBITED TIME NO PERMIT,30,216 MELITA AVE
PARK PROHIBITED TIME NO PERMIT,30,51 WEATHERELL ST
PARK PROHIBITED TIME NO PERMIT,30,493 EUCLID AVE
PARK PROHIBITED TIME NO PERMIT,30,41 BEATRICE ST
PARK PROHIBITED TIME NO PERMIT,30,228 ASHWORTH AVE
PARK PROHIBITED TIME NO PERMIT,30,123 BEATRICE ST
PARK PROHIBITED TIME NO PERMIT,30,30 BALMORAL AVE
PARK PROHIBITED TIME NO PERMIT,30,423 PALMERSTON BLVD
PARK PROHIBITED TIME NO PERMIT,30,123 BEATRICE ST
PARK PROHIBITED TIME NO PERMIT,30,395 PALMERSTON BLVD
PARK PROHIBITED TIME NO PERMIT,30,38 ALHAMBRA AVE
PARK PROHIBITED TIME NO PERMIT,30,262 CLINTON ST
PARK PROHIBITED TIME NO PERMIT,30,224 RYDING AVE
PARK PROHIBITED TIME NO PERMIT,30,13 PAGE ST
PARK PROHIBITED TIME NO PERMIT,30,1053 DAVENPORT RD
PARK PROHIBITED TIME NO PERMIT,30,313 CLINTON ST
PARK PROHIBITED TIME NO PERMIT,30,318 CLINTON ST
PARK PROHIBITED TIME NO PERMIT,30,52 MULOCK AVE
PARK PROHIBITED TIME NO PERMIT,30,425 CLINTON ST
PARK PROHIBITED TIME NO PERMIT,30,437 PACIFIC AVE
PARK PROHIBITED TIME NO PERMIT,30,85 NIAGARA ST
PARK PROHIBITED TIME NO PERMIT,30,85 NIAGARA ST
PARK PROHIBITED TIME NO PERMIT,30,107 SUMMERHILL AVE
PARK PROHIBITED TIME NO PERMIT,30,24 GLENDONWYNNE RD
PARK PROHIBITED TIME NO PERMIT,30,14 SUMMERHILL GDNS
PARK PROHIBITED TIME NO PERMIT,30,30 HELENDALE AVE
PARK PROHIBITED TIME NO PERMIT,30,45 SUMMERHILL AVE
PARK PROHIBITED TIME NO PERMIT,30,LOWTHER AVE
PARK PROHIBITED TIME NO PERMIT,30,80 WOODLAWN AVE E
PARK PROHIBITED TIME NO PERMIT,30,95 WALNUT AVE
PARK PROHIBITED TIME NO PERMIT,30,80 WOODLAWN AVE E
PARK PROHIBITED TIME NO PERMIT,30,138 SACKVILLE ST
PARK PROHIBITED TIME NO PERMIT,30,56 COOLMINE RD
PARK PROHIBITED TIME NO PERMIT,30,148 TECUMSETH ST
PARK PROHIBITED TIME NO PERMIT,30,38 COOLMINE RD
PARK PROHIBITED TIME NO PERMIT,30,81 SUMACH ST
PARK PROHIBITED TIME NO PERMIT,30,170 STRACHAN AVE
PARK PROHIBITED TIME NO PERMIT,30,142 TECUMSETH ST
PARK PROHIBITED TIME NO PERMIT,30,60 MULOCK AVE
PARK PROHIBITED TIME NO PERMIT,30,19 COOLMINE RD
PARK PROHIBITED TIME NO PERMIT,30,43 BOWDEN ST
PARK PROHIBITED TIME NO PERMIT,30,33 DRAPER ST
PARK PROHIBITED TIME NO PERMIT,30,403 PALMERSTON BLVD
PARK PROHIBITED TIME NO PERMIT,30,445 PACIFIC AVE
PARK PROHIBITED TIME NO PERMIT,30,67 DENISON AVE
PARK PROHIBITED TIME NO PERMIT,30,33 DENISON AVE
PARK PROHIBITED TIME NO PERMIT,30,572 MANNING AVE
PARK PROHIBITED TIME NO PERMIT,30,87 DEARBOURNE AVE
PARK PROHIBITED TIME NO PERMIT,30,83 DEARBOURNE AVE
PARK PROHIBITED TIME NO PERMIT,30,79 DEARBOURNE AVE
PARK PROHIBITED TIME NO PERMIT,30,70 FOLLIS AVE
PARK PROHIBITED TIME NO PERMIT,30,77 DEARBOURNE AVE
PARK PROHIBITED TIME NO PERMIT,30,60 FOLLIS AVE
PARK PROHIBITED TIME NO PERMIT,30,73 DEARBOURNE AVE
PARK PROHIBITED TIME NO PERMIT,30,49 WEATHERELL ST
PARK PROHIBITED TIME NO PERMIT,30,21 WALMER RD
PARK PROHIBITED TIME NO PERMIT,30,57 WALMER RD
PARK PROHIBITED TIME NO PERMIT,30,294 ROBERT ST
PARK PROHIBITED TIME NO PERMIT,30,250 ROBERT ST
PARK PROHIBITED TIME NO PERMIT,30,206 ROBERT ST
PARK PROHIBITED TIME NO PERMIT,30,112 ROBERT ST
PARK PROHIBITED TIME NO PERMIT,30,437 PACIFIC AVE
PARK PROHIBITED TIME NO PERMIT,30,7 WALES AVE
PARK PROHIBITED TIME NO PERMIT,30,188 LOWTHER AVE
PARK PROHIBITED TIME NO PERMIT,30,7 HAZELWOOD AVE
PARK PROHIBITED TIME NO PERMIT,30,125 FREDERICK ST
PARK PROHIBITED TIME NO PERMIT,30,43 WALES AVE
PARK PROHIBITED TIME NO PERMIT,30,443 PACIFIC AVE
PARK PROHIBITED TIME NO PERMIT,30,220 ROBERT ST
PARK PROHIBITED TIME NO PERMIT,30,20 DENISON SQ
PARK PROHIBITED TIME NO PERMIT,30,213 OLD WESTON RD
PARK PROHIBITED TIME NO PERMIT,30,224 ROBERT ST
PARK PROHIBITED TIME NO PERMIT,30,204 ROBERT ST
PARK PROHIBITED TIME NO PERMIT,30,200 ROBERT ST
PARK PROHIBITED TIME NO PERMIT,30,437 PACIFIC AVE
PARK PROHIBITED TIME NO PERMIT,30,71 PEMBROKE ST
PARK PROHIBITED TIME NO PERMIT,30,PEMBROKE ST
PARK PROHIBITED TIME NO PERMIT,30,45 PEMBROKE ST
PARK PROHIBITED TIME NO PERMIT,30,124 SHUTER ST
PARK PROHIBITED TIME NO PERMIT,30,244 GEORGE ST
PARK PROHIBITED TIME NO PERMIT,30,276 GEORGE ST
PARK PROHIBITED TIME NO PERMIT,30,437 PACIFIC AVE
PARK PROHIBITED TIME NO PERMIT,30,2 VERRAL AVE
PARK PROHIBITED TIME NO PERMIT,30,182 BOOTH AVE
PARK PROHIBITED TIME NO PERMIT,30,154 COLLIER ST
PARK PROHIBITED TIME NO PERMIT,30,140 BOOTH AVE
PARK PROHIBITED TIME NO PERMIT,30,108 BOOTH AVE
PARK PROHIBITED TIME NO PERMIT,30,100 BOOTH AVE
PARK PROHIBITED TIME NO PERMIT,30,61 STRATHGOWAN AVE
PARK PROHIBITED TIME NO PERMIT,30,30 STRATHGOWAN AVE
PARK PROHIBITED TIME NO PERMIT,30,17 BADGEROW AVE
PARK PROHIBITED TIME NO PERMIT,30,885 GERRARD ST E
PARK PROHIBITED TIME NO PERMIT,30,881 GERRARD ST E
PARK PROHIBITED TIME NO PERMIT,30,3 WALES AVE
PARK PROHIBITED TIME NO PERMIT,30,26 WALES AVE
PARK PROHIBITED TIME NO PERMIT,30,209 MAVETY ST
PARK PROHIBITED TIME NO PERMIT,30,45 TRANBY AVE
PARK PROHIBITED TIME NO PERMIT,30,67 TRANBY AVE
PARK PROHIBITED TIME NO PERMIT,30,29 TRANBY AVE
PARK PROHIBITED TIME NO PERMIT,30,2 CAWTHRA SQ
PARK PROHIBITED TIME NO PERMIT,30,2 CAWTHRA SQ
PARK PROHIBITED TIME NO PERMIT,30,62 HILLSIDE DR
PARK PROHIBITED TIME NO PERMIT,30,62 HILLSIDE DR
PARK PROHIBITED TIME NO PERMIT,30,23 LEWIS ST
PARK PROHIBITED TIME NO PERMIT,30,65 LEWIS ST
PARK PROHIBITED TIME NO PERMIT,30,115 MCGILL ST
PARK PROHIBITED TIME NO PERMIT,30,100 MAITLAND ST
PARK PROHIBITED TIME NO PERMIT,30,269 MUTUAL ST
PARK PROHIBITED TIME NO PERMIT,30,254 MUTUAL ST
PARK PROHIBITED TIME NO PERMIT,30,23 LEWIS ST
PARK PROHIBITED TIME NO PERMIT,30,232 GEORGE ST
PARK PROHIBITED TIME NO PERMIT,30,126 SHUTER ST
PARK PROHIBITED TIME NO PERMIT,30,2 COOPER ST
PARK PROHIBITED TIME NO PERMIT,30,142 SHUTER ST
PARK PROHIBITED TIME NO PERMIT,30,279 MUTUAL ST
PARK PROHIBITED TIME NO PERMIT,30,29 PEMBROKE ST
PARK PROHIBITED TIME NO PERMIT,30,95 PEMBROKE ST
PARK PROHIBITED TIME NO PERMIT,30,109 PEMBROKE ST
PARK PROHIBITED TIME NO PERMIT,30,109 PEMBROKE ST
PARK PROHIBITED TIME NO PERMIT,30,100 MAITLAND ST
PARK PROHIBITED TIME NO PERMIT,30,37 MAITLAND ST
PARK PROHIBITED TIME NO PERMIT,30,11 ST JOSEPH ST
PARK PROHIBITED TIME NO PERMIT,30,11 ST JOSEPH ST
PARK PROHIBITED TIME NO PERMIT,30,8 ST JOSEPH ST
PARK PROHIBITED TIME NO PERMIT,30,8 ST JOSEPH ST
PARK PROHIBITED TIME NO PERMIT,30,12 ST JOSEPH ST
PARK PROHIBITED TIME NO PERMIT,30,12 ST JOSEPH ST
PARK PROHIBITED TIME NO PERMIT,30,49 DUNDONALD ST
PARK PROHIBITED TIME NO PERMIT,30,8 LINDEN ST
PARK PROHIBITED TIME NO PERMIT,30,28 LINDEN ST
PARK PROHIBITED TIME NO PERMIT,30,188 SAMMON AVE
PARK PROHIBITED TIME NO PERMIT,30,178 SAMMON AVE
PARK PROHIBITED TIME NO PERMIT,30,95 WOOD ST
PARK PROHIBITED TIME NO PERMIT,30,270 GREENWOOD AVE
PARK PROHIBITED TIME NO PERMIT,30,242 GREENWOOD AVE
PARK PROHIBITED TIME NO PERMIT,30,117 PEMBROKE ST
PARK PROHIBITED TIME NO PERMIT,30,MUTUAL ST
PARK PROHIBITED TIME NO PERMIT,30,BIGGAR AVE
PARK PROHIBITED TIME NO PERMIT,30,211 MUTUAL ST
PARK PROHIBITED TIME NO PERMIT,30,35 NORTHERN DANCER BLVD
PARK PROHIBITED TIME NO PERMIT,30,271 GREENWOOD AVE
PARK PROHIBITED TIME NO PERMIT,30,199 MUTUAL ST
PARK PROHIBITED TIME NO PERMIT,30,271 GREENWOOD AVE
PARK PROHIBITED TIME NO PERMIT,30,71 BRUMELL AVE
PARK PROHIBITED TIME NO PERMIT,30,49 MOUNT ROYAL AVE
PARK PROHIBITED TIME NO PERMIT,30,49 MOUNT ROYAL AVE
PARK PROHIBITED TIME NO PERMIT,30,271 GREENWOOD AVE
PARK PROHIBITED TIME NO PERMIT,30,97 GRANBY ST
PARK PROHIBITED TIME NO PERMIT,30,75 WINNERS CRCL
PARK PROHIBITED TIME NO PERMIT,30,12 GLEN RD
PARK PROHIBITED TIME NO PERMIT,30,31 BURLINGTON CRES
PARK PROHIBITED TIME NO PERMIT,30,39 WINNERS CRCL
PARK PROHIBITED TIME NO PERMIT,30,130 RUSHOLME DR
PARK PROHIBITED TIME NO PERMIT,30,409 ARMADALE AVE
PARK PROHIBITED TIME NO PERMIT,30,130 RUSHOLME DR
PARK PROHIBITED TIME NO PERMIT,30,81 ALBERTA AVE
PARK PROHIBITED TIME NO PERMIT,30,375 ARMADALE AVE
PARK PROHIBITED TIME NO PERMIT,30,107 SARAH ASHBRIDGE AVE
PARK PROHIBITED TIME NO PERMIT,30,84 GREENWOOD AVE
PARK PROHIBITED TIME NO PERMIT,30,130 RUSHOLME DR
PARK PROHIBITED TIME NO PERMIT,30,KELVIN AVE
PARK PROHIBITED TIME NO PERMIT,30,85 SARAH ASHBRIDGE AVE
PARK PROHIBITED TIME NO PERMIT,30,365 ARMADALE AVE
PARK PROHIBITED TIME NO PERMIT,30,KELVIN AVE
PARK PROHIBITED TIME NO PERMIT,30,48 GLADSTONE AVE
PARK PROHIBITED TIME NO PERMIT,30,130 RUSHOLME DR
PARK PROHIBITED TIME NO PERMIT,30,234 ONTARIO ST
PARK PROHIBITED TIME NO PERMIT,30,16 GREENWOOD AVE
PARK PROHIBITED TIME NO PERMIT,30,MOUNT ROYAL AVE
PARK PROHIBITED TIME NO PERMIT,30,264 ONTARIO ST
PARK PROHIBITED TIME NO PERMIT,30,53 SARAH ASHBRIDGE AVE
PARK PROHIBITED TIME NO PERMIT,30,7 REGAL RD
PARK PROHIBITED TIME NO PERMIT,30,543 DUFFERIN ST
PARK PROHIBITED TIME NO PERMIT,30,35 GREENWOOD AVE
PARK PROHIBITED TIME NO PERMIT,30,543 DUFFERIN ST
PARK PROHIBITED TIME NO PERMIT,30,87 SEATON ST
PARK PROHIBITED TIME NO PERMIT,30,575 DUFFERIN ST
PARK PROHIBITED TIME NO PERMIT,30,862 WINDERMERE AVE
PARK PROHIBITED TIME NO PERMIT,30,571 DUFFERIN ST
PARK PROHIBITED TIME NO PERMIT,30,69 JOSEPH DUGGAN RD
PARK PROHIBITED TIME NO PERMIT,30,VIA ITALIA
PARK PROHIBITED TIME NO PERMIT,30,106 SEATON ST
PARK PROHIBITED TIME NO PERMIT,30,55 JOSEPH DUGGAN RD
PARK PROHIBITED TIME NO PERMIT,30,VIA ITALIA
PARK PROHIBITED TIME NO PERMIT,30,114 SEATON ST
PARK PROHIBITED TIME NO PERMIT,30,VIA ITALIA
PARK PROHIBITED TIME NO PERMIT,30,2 MORLAND RD
PARK PROHIBITED TIME NO PERMIT,30,146 BOARDWALK DR
PARK PROHIBITED TIME NO PERMIT,30,2 MORLAND RD
PARK PROHIBITED TIME NO PERMIT,30,VIA ITALIA
PARK PROHIBITED TIME NO PERMIT,30,182 BOARDWALK DR
PARK PROHIBITED TIME NO PERMIT,30,841 WINDERMERE AVE
PARK PROHIBITED TIME NO PERMIT,30,VIA ITALIA
PARK PROHIBITED TIME NO PERMIT,30,47 VIA ITALIA
PARK PROHIBITED TIME NO PERMIT,30,2 ROLYAT ST
PARK PROHIBITED TIME NO PERMIT,30,751 WINDERMERE AVE
PARK PROHIBITED TIME NO PERMIT,30,1768 QUEEN ST E
PARK PROHIBITED TIME NO PERMIT,30,CHISHOLM AVE
PARK PROHIBITED TIME NO PERMIT,30,681 WINDERMERE AVE
PARK PROHIBITED TIME NO PERMIT,30,CHISHOLM AVE
PARK PROHIBITED TIME NO PERMIT,30,CHISHOLM AVE
PARK PROHIBITED TIME NO PERMIT,30,VIA ITALIA
PARK PROHIBITED TIME NO PERMIT,30,603 WINDERMERE AVE
PARK PROHIBITED TIME NO PERMIT,30,HARRIS AVE
PARK PROHIBITED TIME NO PERMIT,30,HARRIS AVE
PARK PROHIBITED TIME NO PERMIT,30,8 BATTENBERG AVE
PARK PROHIBITED TIME NO PERMIT,30,121 ORCHARD VIEW BLVD
PARK PROHIBITED TIME NO PERMIT,30,HARRIS AVE
PARK PROHIBITED TIME NO PERMIT,30,74 OSSINGTON AVE
PARK PROHIBITED TIME NO PERMIT,30,50 BATTENBERG AVE
PARK PROHIBITED TIME NO PERMIT,30,HARRIS AVE
PARK PROHIBITED TIME NO PERMIT,30,77 ORCHARD VIEW BLVD
PARK PROHIBITED TIME NO PERMIT,30,9 BATTENBERG AVE
PARK PROHIBITED TIME NO PERMIT,30,13 FAIRBANK AVE
PARK PROHIBITED TIME NO PERMIT,30,45 OSSINGTON AVE
PARK PROHIBITED TIME NO PERMIT,30,46 GOTHIC AVE
PARK PROHIBITED TIME NO PERMIT,30,CHISHOLM AVE
PARK PROHIBITED TIME NO PERMIT,30,MORRISON AVE
PARK PROHIBITED TIME NO PERMIT,30,261 PRESCOTT AVE
PARK PROHIBITED TIME NO PERMIT,30,MORRISON AVE
PARK PROHIBITED TIME NO PERMIT,30,23 FAIRBANK AVE
PARK PROHIBITED TIME NO PERMIT,30,52 GOTHIC AVE
PARK PROHIBITED TIME NO PERMIT,30,CHISHOLM AVE
PARK PROHIBITED TIME NO PERMIT,30,151 PRESCOTT AVE
PARK PROHIBITED TIME NO PERMIT,30,19 ASHLAND AVE
PARK PROHIBITED TIME NO PERMIT,30,CHISHOLM AVE
PARK PROHIBITED TIME NO PERMIT,30,109 OSSINGTON AVE
PARK PROHIBITED TIME NO PERMIT,30,CHISHOLM AVE
PARK PROHIBITED TIME NO PERMIT,30,MORRISON AVE
PARK PROHIBITED TIME NO PERMIT,30,109 QUEBEC AVE
PARK PROHIBITED TIME NO PERMIT,30,CHISHOLM AVE
PARK PROHIBITED TIME NO PERMIT,30,42 SCHELL AVE
PARK PROHIBITED TIME NO PERMIT,30,42 SCHELL AVE
PARK PROHIBITED TIME NO PERMIT,30,1981 DUNDAS ST E
PARK PROHIBITED TIME NO PERMIT,30,MORRISON AVE
PARK PROHIBITED TIME NO PERMIT,30,42 SCHELL AVE
PARK PROHIBITED TIME NO PERMIT,30,162 OSSINGTON AVE
PARK PROHIBITED TIME NO PERMIT,30,1981 DUNDAS ST E
